,Customer_ID,call_failure,complains,sub_length,charge_amount,total_sec_calls,total_num_sms,distinct_call_nums,tariff_plan,status,age,customer_value,Churn,Cluster_KMeans
1617,23995,0,0,37,0,520,38,10,1,2,30,173.36,0,0
1618,23996,0,0,36,0,0,25,0,1,2,25,112.5,1,0
1619,23997,0,0,36,0,7318,409,45,1,1,30,1933.8,0,3
1620,23998,2,0,36,1,11275,36,49,1,1,45,375.725,0,1
1621,23999,3,0,36,1,6528,133,39,1,1,25,895.635,0,3
1622,24000,18,0,32,0,765,41,19,1,2,30,196.48,1,1
1623,24001,16,0,35,8,10245,26,44,2,1,55,194.07,0,2
1624,24002,8,1,35,1,5628,51,26,1,1,25,487.17,1,1
1625,24003,0,0,33,0,2650,25,16,1,1,30,206.88,0,0
1626,24004,4,1,34,0,2800,34,18,1,2,30,249.64,1,0
1627,24005,4,0,35,0,2078,59,33,1,2,30,320.88,1,0
1628,24006,0,0,35,0,0,25,0,1,2,30,100.0,1,0
1629,24007,0,0,35,0,1478,25,8,1,1,45,100.075,0,0
1630,24008,0,0,32,1,6595,39,24,1,1,55,158.88,0,1
1631,24009,0,0,35,0,438,34,6,1,2,45,96.125,1,0
1632,24010,0,0,35,1,148,29,4,1,1,55,45.78,0,0
1633,24011,20,0,30,3,15885,25,82,1,1,25,838.035,0,2
1634,24012,1,0,33,3,6775,296,35,2,1,25,1642.095,0,3
1635,24013,0,0,35,0,3528,27,30,1,1,30,252.4,0,0
1636,24014,0,0,34,0,1475,63,22,1,2,30,312.76,0,0
1637,24015,1,0,35,0,2590,200,25,1,1,25,1018.935,0,3
1638,24016,0,0,26,1,1125,218,13,2,1,25,1033.245,0,3
1639,24017,0,0,25,0,1378,55,70,1,1,45,172.925,0,1
1640,24018,6,0,26,0,510,35,9,1,2,30,161.4,0,0
1641,24019,0,0,25,0,635,46,5,1,2,45,131.125,0,0
1642,24020,5,0,24,0,1035,44,15,1,1,25,246.015,0,0
1643,24021,0,0,24,0,3035,33,25,1,1,30,255.84,0,0
1644,24022,0,0,17,0,1505,53,16,1,1,25,307.395,0,0
1645,24023,11,0,16,1,6203,110,44,2,1,25,780.48,0,1
1646,24024,7,0,14,0,8743,98,42,1,1,55,280.71,0,1
1647,24025,3,0,15,3,2663,56,21,1,1,30,332.32,0,1
1648,24026,0,0,8,1,4200,240,12,1,1,30,1129.6,0,3
1649,24027,0,1,8,1,1298,25,9,1,1,30,152.68,1,0
1650,24028,3,0,35,0,3950,0,11,1,1,25,180.405,0,0
1651,24029,0,0,36,0,0,0,0,1,2,25,0.0,0,0
1652,24030,5,0,34,0,2033,320,18,1,1,25,1533.645,0,3
1653,24031,5,0,35,0,3778,0,29,1,1,15,210.76,0,0
1654,24032,0,0,35,0,1973,0,27,1,1,15,111.045,0,0
1655,24033,6,0,35,0,3355,0,22,1,1,25,154.125,0,0
1656,24034,0,0,35,0,1940,246,12,1,1,30,1062.68,0,3
1657,24035,8,0,34,0,8695,105,37,1,1,30,772.16,0,1
1658,24036,2,0,35,0,13353,0,38,1,1,30,540.4,0,1
1659,24037,2,0,35,0,4095,0,19,1,1,30,166.64,0,0
1660,24038,1,0,35,0,5498,0,6,1,1,25,251.145,0,0
1661,24039,4,0,35,0,1818,0,11,1,2,30,74.4,0,0
1662,24040,20,0,35,1,14720,15,26,1,1,25,739.485,0,2
1663,24041,0,0,35,0,2675,444,2,1,1,30,1883.6,0,3
1664,24042,4,0,34,0,15065,111,24,1,1,25,1185.075,0,3
1665,24043,0,0,34,0,6080,147,20,1,1,30,834.16,0,3
1666,24044,0,0,34,0,455,0,5,1,2,25,20.565,0,0
1667,24045,0,0,35,0,290,0,2,1,2,25,13.14,0,0
1668,24046,0,0,34,0,0,0,0,1,2,25,0.0,1,0
1669,24047,0,0,34,0,7088,345,37,1,1,25,1876.635,0,3
1670,24048,2,0,34,0,11045,0,41,1,1,30,447.48,0,1
1671,24049,3,0,34,0,6298,69,31,1,1,25,596.745,0,1
1672,24050,18,0,30,0,535,0,11,1,2,25,25.65,1,0
1673,24051,16,0,33,6,10015,0,36,1,1,45,252.4,0,2
1674,24052,8,0,33,0,5398,0,18,1,1,25,246.78,1,0
1675,24053,0,0,31,0,2420,0,8,1,1,30,97.2,0,0
1676,24054,4,1,32,0,2570,0,10,1,2,25,116.955,1,0
1677,24055,4,0,33,0,1848,0,25,1,2,30,75.2,1,0
1678,24056,0,0,33,0,0,0,0,1,2,25,0.0,1,0
1679,24057,0,0,33,0,1248,0,3,1,1,30,50.44,0,0
1680,24058,0,0,30,0,6365,0,16,1,1,45,161.25,0,0
1681,24059,0,0,33,0,0,0,0,1,2,30,0.0,1,0
1682,24060,0,0,33,0,0,0,0,1,1,45,0.0,0,0
1683,24061,20,0,28,1,15655,0,74,1,1,25,714.645,0,2
1684,24062,1,0,31,1,6545,232,27,2,1,25,1343.205,0,3
1685,24063,0,0,33,0,3298,0,22,1,1,25,151.56,0,0
1686,24064,0,0,32,0,1245,0,14,1,2,30,51.08,0,0
1687,24065,1,0,33,0,2360,136,17,1,1,25,720.045,0,0
1688,24066,0,0,24,0,895,154,5,2,1,25,734.355,0,0
1689,24067,0,0,23,0,1148,0,62,1,1,45,29.375,0,1
1690,24068,6,0,24,0,280,0,1,1,2,25,13.185,0,0
1691,24069,0,0,23,0,0,0,0,1,2,45,0.0,0,0
1692,24070,5,0,22,0,805,0,7,1,1,15,45.375,0,0
1693,24071,0,0,22,0,2805,0,17,1,1,30,114.16,0,0
1694,24072,0,0,15,0,1275,0,8,1,1,25,58.005,0,0
1695,24073,11,0,14,0,5973,46,36,2,1,15,588.61,0,1
1696,24074,7,0,12,0,8513,34,34,1,1,45,301.8,0,1
1697,24075,3,0,13,1,2433,0,13,1,1,30,98.64,0,0
1698,24076,0,0,6,0,3970,176,4,1,1,25,971.91,0,3
1699,24077,0,1,6,0,1068,0,1,1,1,25,48.375,1,0
1700,24078,5,0,36,0,4255,7,18,1,1,25,225.945,0,0
1701,24079,0,0,37,0,0,9,0,1,2,25,40.5,0,0
1702,24080,7,0,35,0,2338,361,25,1,1,25,1732.185,0,3
1703,24081,7,0,36,0,4083,3,36,1,1,15,244.42,0,1
1704,24082,0,0,36,0,2278,4,34,1,1,15,150.205,0,0
1705,24083,8,0,36,0,3660,34,29,1,1,25,321.165,0,1
1706,24084,1,0,36,0,2245,287,19,1,1,30,1239.16,0,3
1707,24085,10,0,35,1,9000,146,44,1,1,30,948.64,0,3
1708,24086,4,0,36,0,13658,2,45,1,1,30,560.88,0,1
1709,24087,4,0,36,0,4400,4,26,1,1,30,195.12,0,0
1710,24088,3,0,36,0,5803,9,13,1,1,25,305.685,0,0
1711,24089,6,1,36,0,2123,10,18,1,2,30,126.88,0,0
1712,24090,22,0,36,2,15025,56,33,1,1,30,833.8,0,2
1713,24091,1,0,36,0,2980,485,9,1,1,30,2060.08,0,3
1714,24092,6,0,35,0,15370,152,31,1,1,25,1383.615,0,3
1715,24093,0,0,35,0,6385,188,27,1,1,30,1010.64,0,3
1716,24094,0,0,35,0,760,2,12,1,2,25,43.605,0,0
1717,24095,0,0,36,0,595,15,9,1,2,25,94.68,0,0
1718,24096,0,0,35,0,0,2,0,1,2,25,9.0,1,0
1719,24097,0,0,35,0,7393,386,44,1,1,25,2075.175,0,3
1720,24098,4,0,35,0,11350,13,48,1,1,30,511.96,0,1
1721,24099,5,0,35,0,6603,110,38,1,1,25,795.285,0,3
1722,24100,20,0,31,0,840,18,18,1,2,25,120.69,1,1
1723,24101,18,0,34,7,10320,3,43,1,1,45,267.7,0,2
1724,24102,10,0,34,0,5703,28,25,1,1,25,386.82,1,1
1725,24103,0,0,32,0,2725,2,15,1,1,30,117.68,0,0
1726,24104,6,0,33,0,2875,11,17,1,2,25,180.495,1,0
1727,24105,6,1,34,0,2153,36,32,1,2,30,231.68,1,0
1728,24106,0,0,34,0,0,2,0,1,2,30,8.0,1,0
1729,24107,0,0,34,0,1553,2,7,1,1,30,70.92,0,0
1730,24108,0,0,31,0,6670,16,23,1,1,45,209.05,0,0
1731,24109,0,0,34,0,513,11,5,1,2,45,40.375,1,0
1732,24110,0,0,34,0,0,6,0,1,1,55,9.0,0,0
1733,24111,22,0,29,2,15960,2,81,1,1,25,737.685,0,2
1734,24112,3,0,32,2,6850,273,34,2,1,25,1541.745,0,3
1735,24113,0,0,34,0,3603,4,29,1,1,25,183.6,0,0
1736,24114,0,0,33,0,1550,40,21,1,2,30,223.56,0,0
1737,24115,3,0,34,0,2665,177,24,1,1,25,918.585,0,3
1738,24116,1,0,25,0,1200,195,12,2,1,25,932.895,0,3
1739,24117,1,0,24,0,1453,32,69,1,1,45,117.175,0,1
1740,24118,8,0,25,0,585,12,8,1,2,25,81.225,0,0
1741,24119,0,0,24,0,710,23,4,1,2,45,75.375,0,0
1742,24120,7,0,23,0,1110,21,14,1,1,25,145.665,0,0
1743,24121,0,0,23,0,3110,10,24,1,1,30,166.64,0,0
1744,24122,0,0,16,0,1580,30,15,1,1,25,207.045,0,0
1745,24123,13,0,15,0,6277,87,43,2,1,15,831.215,0,3
1746,24124,9,0,13,0,8817,75,41,1,1,45,412.075,0,1
1747,24125,5,0,14,2,2737,33,20,1,1,30,243.08,0,0
1748,24126,0,0,7,0,4275,217,11,1,1,30,1040.4,0,3
1749,24127,0,1,7,0,1372,2,8,1,1,25,71.37,1,0
1750,24128,1,0,36,0,3875,0,12,1,1,25,177.255,0,0
1751,24129,0,0,37,0,0,0,0,1,2,25,0.0,0,0
1752,24130,3,0,35,0,1958,343,19,1,1,25,1633.995,0,3
1753,24131,3,0,36,0,3703,0,30,1,1,25,169.29,0,0
1754,24132,0,0,36,0,1898,0,28,1,1,15,107.195,0,0
1755,24133,4,0,36,0,3280,16,23,1,1,25,222.975,0,0
1756,24134,0,0,36,0,1865,269,13,1,1,30,1151.88,0,3
1757,24135,6,0,35,1,8620,128,38,1,1,30,861.36,0,3
1758,24136,0,0,36,0,13278,0,39,1,1,30,537.6,0,1
1759,24137,0,0,36,0,4020,0,20,1,1,30,163.84,0,0
1760,24138,0,0,36,0,5423,0,7,1,1,25,247.995,0,0
1761,24139,2,0,36,0,1743,0,12,1,2,30,71.6,0,0
1762,24140,18,0,36,2,14645,38,27,1,1,30,746.52,0,2
1763,24141,0,0,36,0,2600,467,3,1,1,30,1972.8,0,3
1764,24142,2,0,35,0,14990,134,25,1,1,25,1285.425,0,3
1765,24143,0,0,35,0,6005,170,21,1,1,30,923.36,0,3
1766,24144,0,0,35,0,380,0,6,1,2,25,17.415,0,0
1767,24145,0,0,36,0,215,0,3,1,2,25,9.99,0,0
1768,24146,0,0,35,0,0,0,0,1,2,25,0.0,1,0
1769,24147,0,0,35,0,7013,368,38,1,1,25,1976.985,0,3
1770,24148,0,0,35,0,10970,0,42,1,1,30,444.68,0,1
1771,24149,1,0,35,0,6223,92,32,1,1,25,697.095,0,3
1772,24150,16,1,31,0,460,0,12,1,2,25,22.5,1,0
1773,24151,14,0,34,7,9940,0,37,1,1,45,250.65,0,2
1774,24152,6,0,34,0,5323,10,19,1,1,25,288.63,1,0
1775,24153,0,0,32,0,2345,0,9,1,1,30,94.4,0,0
1776,24154,2,1,33,0,2495,0,11,1,2,25,113.805,1,0
1777,24155,2,0,34,0,1773,18,26,1,2,30,144.4,1,0
1778,24156,0,0,34,0,0,0,0,1,2,30,0.0,1,0
1779,24157,0,0,34,0,1173,0,1,1,1,30,47.64,0,0
1780,24158,0,0,31,0,6290,0,17,1,1,45,159.5,0,0
1781,24159,0,0,34,0,0,0,0,1,2,45,0.0,1,0
1782,24160,0,0,34,0,0,0,0,1,1,55,0.0,0,0
1783,24161,18,0,29,2,15580,0,75,1,1,25,711.495,0,2
1784,24162,0,0,32,2,6470,255,28,2,1,25,1443.555,0,3
1785,24163,0,0,34,0,3223,0,23,1,1,25,148.41,0,0
1786,24164,0,0,33,0,1170,22,15,1,2,30,136.28,0,0
1787,24165,0,0,34,0,2285,159,18,1,1,25,820.395,0,3
1788,24166,0,0,25,0,820,177,6,2,1,25,834.705,0,0
1789,24167,0,0,24,0,1073,14,63,1,1,45,62.625,0,1
1790,24168,4,0,25,0,205,0,2,1,2,25,10.035,0,0
1791,24169,0,0,24,0,0,5,0,1,2,45,12.5,0,0
1792,24170,3,0,23,0,730,3,8,1,1,25,47.475,0,0
1793,24171,0,0,23,0,2730,0,18,1,1,30,111.36,0,0
1794,24172,0,0,16,0,1200,12,9,1,1,25,108.855,0,0
1795,24173,9,0,15,0,5897,69,37,2,1,15,711.205,0,3
1796,24174,5,0,13,0,8437,57,35,1,1,45,357.525,0,1
1797,24175,1,0,14,2,2357,15,14,1,1,30,155.8,0,0
1798,24176,0,0,7,0,3895,199,5,1,1,30,953.12,0,3
1799,24177,0,0,7,0,992,0,2,1,1,25,45.18,1,0
1800,24178,1,0,31,0,4065,0,14,1,1,25,185.58,0,0
1801,24179,0,0,32,0,0,0,0,1,2,25,0.0,0,0
1802,24180,3,0,30,0,2148,344,21,1,1,25,1646.82,0,3
1803,24181,3,0,31,0,3893,0,32,1,1,15,217.085,0,0
1804,24182,0,0,31,0,2088,0,30,1,1,15,117.37,0,0
1805,24183,4,0,31,0,3470,17,25,1,1,25,235.8,0,0
1806,24184,0,0,31,0,2055,270,15,1,1,30,1163.28,0,3
1807,24185,6,0,30,0,8810,129,40,1,1,30,872.76,0,3
1808,24186,0,0,31,0,13468,0,41,1,1,30,545.0,0,1
1809,24187,0,0,31,0,4210,0,22,1,1,30,171.24,0,0
1810,24188,0,0,31,0,5613,0,9,1,1,25,256.32,0,0
1811,24189,2,0,31,0,1933,0,14,1,2,30,79.0,0,0
1812,24190,18,0,31,1,14835,39,29,1,1,25,852.66,0,2
1813,24191,0,0,31,0,2790,468,5,1,1,30,1984.2,0,3
1814,24192,2,0,30,0,15180,135,27,1,1,25,1298.25,0,3
1815,24193,0,0,30,0,6195,171,23,1,1,30,934.76,0,3
1816,24194,0,0,30,0,570,0,8,1,2,25,25.74,0,0
1817,24195,0,0,31,0,405,0,5,1,2,25,18.315,0,0
1818,24196,0,0,30,0,0,0,0,1,2,25,0.0,1,0
1819,24197,0,0,30,0,7203,369,40,1,1,25,1989.81,0,3
1820,24198,0,0,30,0,11160,0,44,1,1,30,452.08,0,1
1821,24199,1,0,30,0,6413,93,34,1,1,25,709.92,0,3
1822,24200,16,0,26,0,650,1,14,1,2,25,35.325,1,0
1823,24201,14,0,29,6,10130,0,39,1,1,45,255.275,0,2
1824,24202,6,0,29,0,5513,11,21,1,1,25,301.455,1,0
1825,24203,0,0,27,0,2535,0,11,1,1,30,101.8,0,0
1826,24204,2,0,28,0,2685,0,13,1,2,25,122.13,1,0
1827,24205,2,0,29,0,1963,19,28,1,2,30,155.8,1,0
1828,24206,0,0,29,0,0,0,0,1,2,25,0.0,1,0
1829,24207,0,0,29,0,1363,0,3,1,1,30,55.04,0,0
1830,24208,0,0,26,0,6480,0,19,1,1,45,164.125,0,0
1831,24209,0,0,29,0,0,0,0,1,2,30,0.0,1,0
1832,24210,0,0,29,0,0,0,0,1,1,45,0.0,0,0
1833,24211,18,0,24,1,15770,0,77,1,1,25,719.82,0,2
1834,24212,0,0,27,1,6660,256,30,2,1,25,1456.38,0,3
1835,24213,0,0,29,0,3413,0,25,1,1,25,156.735,0,0
1836,24214,0,0,28,0,1360,23,17,1,2,30,147.68,0,0
1837,24215,0,0,29,0,2475,160,20,1,1,25,833.22,0,3
1838,24216,0,0,20,0,1010,178,8,2,1,25,847.53,0,0
1839,24217,0,0,19,0,1263,15,65,1,1,45,69.75,0,1
1840,24218,4,0,20,0,395,0,4,1,2,25,18.36,0,0
1841,24219,0,0,19,0,520,6,2,1,2,45,28.1,0,0
1842,24220,3,0,18,0,920,4,10,1,1,15,73.7,0,0
1843,24221,0,0,18,0,2920,0,20,1,1,30,118.76,0,0
1844,24222,0,0,11,0,1390,13,11,1,1,25,121.68,0,0
1845,24223,9,0,10,0,6087,70,39,2,1,15,726.88,0,3
1846,24224,5,0,8,0,8627,58,37,1,1,45,364.65,0,1
1847,24225,1,0,9,1,2547,16,16,1,1,30,167.2,0,0
1848,24226,0,0,3,0,4085,200,7,1,1,25,1085.085,0,3
1849,24227,0,0,3,0,1182,0,4,1,1,25,53.505,1,0
1850,24228,5,0,41,0,4065,6,16,1,1,30,189.44,0,0
1851,24229,0,0,42,0,13,8,3,1,2,30,32.72,0,0
1852,24230,7,0,40,0,2148,360,23,1,1,30,1528.32,0,3
1853,24231,7,0,41,0,3893,2,34,1,1,15,228.745,0,1
1854,24232,0,0,41,0,2088,3,32,1,1,25,110.07,0,0
1855,24233,8,0,41,1,3470,33,27,1,1,30,274.08,0,1
1856,24234,1,0,41,0,2055,286,17,1,1,30,1227.76,0,3
1857,24235,10,0,40,2,8810,145,42,1,1,30,937.24,0,3
1858,24236,4,0,41,0,13468,1,43,1,1,30,549.48,0,1
1859,24237,4,0,41,1,4210,3,24,1,1,30,183.72,0,1
1860,24238,3,0,41,0,5613,8,11,1,1,30,260.32,0,0
1861,24239,6,0,41,0,1933,9,16,1,2,30,115.48,0,0
1862,24240,22,0,41,3,14835,55,31,1,1,30,822.4,0,2
1863,24241,1,0,41,1,2790,484,7,1,1,30,2048.68,0,3
1864,24242,6,0,40,0,15180,151,29,1,1,25,1370.79,0,3
1865,24243,0,0,40,1,6195,187,25,1,1,30,999.24,0,3
1866,24244,0,0,40,0,570,1,10,1,2,25,30.78,0,0
1867,24245,0,0,41,0,405,14,7,1,2,30,72.76,0,0
1868,24246,0,0,40,0,0,1,0,1,2,25,4.5,1,0
1869,24247,0,0,40,0,7203,385,42,1,1,30,1833.2,0,3
1870,24248,4,0,40,1,11160,12,46,1,1,45,312.85,0,1
1871,24249,5,0,40,1,6413,109,36,1,1,25,782.46,0,3
1872,24250,20,0,36,0,650,17,16,1,2,30,95.88,1,1
1873,24251,18,0,39,8,10130,2,41,1,1,55,156.345,0,2
1874,24252,10,0,39,1,5513,27,23,1,1,25,373.995,1,1
1875,24253,0,0,37,0,2535,1,13,1,1,30,106.28,0,0
1876,24254,6,1,38,0,2685,10,15,1,2,30,149.04,1,0
1877,24255,6,0,39,0,1963,35,30,1,2,30,220.28,1,0
1878,24256,0,0,39,0,0,1,0,1,2,30,4.0,1,0
1879,24257,0,0,39,0,1363,1,5,1,1,45,37.2,0,0
1880,24258,0,0,36,1,6480,15,21,1,1,55,121.155,0,1
1881,24259,0,0,39,0,323,10,3,1,2,45,33.25,1,0
1882,24260,0,0,39,1,33,5,1,1,1,55,8.055,0,0
1883,24261,22,0,34,3,15770,1,79,1,1,25,724.86,0,2
1884,24262,3,0,37,3,6660,272,32,2,1,25,1528.92,0,3
1885,24263,0,0,39,0,3413,3,27,1,1,30,151.8,0,0
1886,24264,0,0,38,0,1360,39,19,1,2,30,212.16,0,0
1887,24265,3,0,39,0,2475,176,22,1,1,25,905.76,0,3
1888,24266,1,0,30,1,1010,194,10,2,1,25,920.07,0,3
1889,24267,1,0,29,0,1263,31,67,1,1,45,110.05,0,1
1890,24268,8,0,30,0,395,11,6,1,2,30,60.8,0,0
1891,24269,0,0,29,0,520,22,2,1,2,45,68.25,0,0
1892,24270,7,0,28,0,920,20,12,1,1,25,132.84,0,0
1893,24271,0,0,28,0,2920,9,22,1,1,30,155.24,0,0
1894,24272,0,0,21,0,1390,29,13,1,1,25,194.22,0,0
1895,24273,13,0,20,1,6087,86,41,2,1,25,667.26,0,1
1896,24274,9,0,18,0,8627,74,39,1,1,55,242.97,0,1
1897,24275,5,0,19,3,2547,32,18,1,1,30,231.68,0,1
1898,24276,0,0,12,1,4085,216,9,1,1,30,1029.0,0,3
1899,24277,0,0,12,1,1182,1,6,1,1,30,52.04,1,0
1900,24278,9,0,37,0,4775,23,15,1,1,25,321.795,0,1
1901,24279,1,0,38,0,723,8,2,1,2,25,68.985,0,0
1902,24280,11,0,36,0,2858,360,22,1,1,25,1751.535,0,3
1903,24281,11,0,37,0,4603,2,33,1,1,15,268.07,0,1
1904,24282,4,0,37,0,2798,3,31,1,1,15,173.855,0,0
1905,24283,12,0,37,1,4180,33,26,1,1,30,302.68,0,1
1906,24284,5,0,37,0,2765,286,16,1,1,30,1256.36,0,3
1907,24285,14,0,36,2,9520,145,41,1,1,30,965.84,0,2
1908,24286,8,0,37,0,14178,1,42,1,1,30,578.08,0,1
1909,24287,8,0,37,1,4920,3,23,1,1,30,212.32,0,1
1910,24288,7,0,37,0,6323,8,10,1,1,25,325.035,0,0
1911,24289,10,0,37,0,2643,9,15,1,2,30,144.08,0,0
1912,24290,26,1,37,3,15545,55,30,1,1,30,851.0,0,2
1913,24291,5,0,37,1,3500,484,6,1,1,30,2077.28,0,3
1914,24292,10,0,36,0,15890,151,28,1,1,25,1402.965,0,3
1915,24293,4,0,36,1,6905,187,24,1,1,30,1027.84,0,3
1916,24294,1,0,36,0,1280,1,9,1,2,25,62.955,0,0
1917,24295,3,0,37,0,1115,14,6,1,2,25,114.03,0,0
1918,24296,0,0,36,0,0,1,0,1,2,25,4.5,1,0
1919,24297,4,0,36,0,7913,385,41,1,1,25,2094.525,0,3
1920,24298,8,0,36,1,11870,12,45,1,1,30,529.16,0,1
1921,24299,9,0,36,1,7123,109,35,1,1,25,814.635,0,3
1922,24300,24,0,32,0,1360,17,15,1,2,25,140.04,1,1
1923,24301,22,0,35,8,10840,2,40,1,1,45,278.45,0,2
1924,24302,14,0,35,1,6223,27,22,1,1,25,406.17,0,1
1925,24303,2,0,33,0,3245,1,12,1,1,30,134.88,0,0
1926,24304,10,0,34,0,3395,10,14,1,2,30,177.64,1,0
1927,24305,10,1,35,0,2673,35,29,1,2,30,248.88,1,1
1928,24306,1,0,35,0,538,1,1,1,2,30,25.8,1,0
1929,24307,2,0,35,0,2073,1,4,1,1,30,88.12,0,0
1930,24308,4,0,32,1,7190,15,20,1,1,45,219.8,0,1
1931,24309,1,0,35,0,1033,10,2,1,2,45,51.125,1,0
1932,24310,1,0,35,1,743,5,1,1,1,55,18.78,0,0
1933,24311,26,0,30,3,16480,1,78,1,1,25,757.035,0,2
1934,24312,7,0,33,3,7370,272,31,2,1,25,1561.095,0,3
1935,24313,3,0,35,0,4123,3,26,1,1,25,202.95,0,0
1936,24314,4,0,34,0,2070,39,18,1,2,30,240.76,0,0
1937,24315,7,0,35,0,3185,176,21,1,1,25,937.935,0,3
1938,24316,5,0,26,1,1720,194,9,2,1,25,952.245,0,3
1939,24317,5,0,25,0,1973,31,66,1,1,45,127.925,0,1
1940,24318,12,0,26,0,1105,11,5,1,2,25,100.575,0,0
1941,24319,1,0,25,0,1230,22,1,1,2,45,86.125,0,0
1942,24320,11,0,24,0,1630,20,11,1,1,25,165.015,0,0
1943,24321,3,0,24,0,3630,9,21,1,1,30,183.84,0,0
1944,24322,3,0,17,0,2100,29,12,1,1,25,226.395,0,0
1945,24323,17,0,16,1,6797,86,40,2,1,15,854.865,0,3
1946,24324,13,0,14,0,9337,74,38,1,1,45,422.825,0,1
1947,24325,9,0,15,3,3257,32,17,1,1,30,260.28,0,1
1948,24326,3,0,8,1,4795,216,8,1,1,30,1057.6,0,3
1949,24327,4,0,8,1,1892,1,5,1,1,30,80.64,1,0
1950,24328,0,0,35,0,3355,0,15,1,1,25,153.405,0,0
1951,24329,0,0,36,0,0,0,0,1,2,25,0.0,0,0
1952,24330,0,0,34,0,1438,327,22,1,1,25,1538.145,0,3
1953,24331,0,0,35,0,3183,0,33,1,1,15,177.76,0,0
1954,24332,0,0,35,0,1378,0,31,1,1,15,78.045,0,0
1955,24333,0,0,35,0,2760,0,26,1,1,25,127.125,0,0
1956,24334,0,0,35,0,1345,253,16,1,1,30,1066.68,0,3
1957,24335,2,0,34,0,8100,112,41,1,1,30,776.16,0,3
1958,24336,0,0,35,0,12758,0,42,1,1,30,516.4,0,1
1959,24337,0,0,35,0,3500,0,23,1,1,30,142.64,0,0
1960,24338,0,0,35,0,4903,0,10,1,1,25,224.145,0,0
1961,24339,0,0,35,0,1223,0,15,1,2,30,50.4,0,0
1962,24340,14,0,35,1,14125,22,30,1,1,25,743.985,0,1
1963,24341,0,0,35,0,2080,451,6,1,1,30,1887.6,0,3
1964,24342,0,0,34,0,14470,118,28,1,1,25,1189.575,0,3
1965,24343,0,0,34,0,5485,154,24,1,1,30,838.16,0,3
1966,24344,0,0,34,0,0,0,0,1,2,25,0.0,0,0
1967,24345,0,0,35,0,0,0,0,1,2,25,0.0,0,0
1968,24346,0,0,34,0,0,0,0,1,2,25,0.0,1,0
1969,24347,0,0,34,0,6493,352,41,1,1,25,1881.135,0,3
1970,24348,0,0,34,0,10450,0,45,1,1,30,423.48,0,1
1971,24349,0,0,34,0,5703,76,35,1,1,25,601.245,0,1
1972,24350,0,1,30,0,0,0,0,1,2,25,0.0,1,0
1973,24351,10,0,33,6,9420,0,40,1,1,45,237.4,0,2
1974,24352,2,1,33,0,4803,0,22,1,1,25,219.78,1,0
1975,24353,0,0,31,0,1825,0,12,1,1,30,73.2,0,0
1976,24354,0,0,32,0,1975,0,14,1,2,25,89.955,1,0
1977,24355,0,0,33,0,1253,2,29,1,2,30,59.2,1,0
1978,24356,0,1,33,0,0,0,0,1,2,25,0.0,1,0
1979,24357,0,0,33,0,653,0,4,1,1,30,26.44,0,0
1980,24358,0,0,30,0,5770,0,20,1,1,45,146.25,0,0
1981,24359,0,0,33,0,0,0,0,1,2,30,0.0,1,0
1982,24360,0,0,33,0,0,0,0,1,1,45,0.0,0,0
1983,24361,14,0,28,1,15060,0,78,1,1,25,687.645,0,2
1984,24362,0,0,31,1,5950,239,31,2,1,25,1347.705,0,3
1985,24363,0,0,33,0,2703,0,26,1,1,25,124.56,0,0
1986,24364,0,0,32,0,650,6,18,1,2,30,51.08,0,0
1987,24365,0,0,33,0,1765,143,21,1,1,25,724.545,0,3
1988,24366,0,0,24,0,300,161,9,2,1,25,738.855,0,0
1989,24367,0,0,23,0,553,0,66,1,1,45,14.375,0,1
1990,24368,0,0,24,0,0,0,0,1,2,25,0.0,0,0
1991,24369,0,0,23,0,0,0,0,1,2,45,0.0,0,0
1992,24370,0,0,22,0,210,0,11,1,1,25,10.125,0,0
1993,24371,0,0,22,0,2210,0,21,1,1,30,90.16,0,0
1994,24372,0,0,15,0,680,0,12,1,1,25,31.005,0,0
1995,24373,5,0,14,0,5377,53,40,2,1,15,594.055,0,1
1996,24374,1,0,12,0,7917,41,38,1,1,45,304.275,0,1
1997,24375,0,0,13,1,1837,0,17,1,1,30,74.6,0,0
1998,24376,0,0,6,0,3375,183,8,1,1,30,867.92,0,0
1999,24377,0,0,6,0,472,0,5,1,1,25,21.33,1,0
2000,24378,3,0,36,0,4065,0,15,1,1,25,185.85,0,0
2001,24379,0,0,37,0,0,0,0,1,2,25,0.0,0,0
2002,24380,5,0,35,0,2148,352,22,1,1,25,1683.09,0,3
2003,24381,5,0,36,0,3893,0,33,1,1,15,217.415,0,0
2004,24382,0,0,36,0,2088,0,31,1,1,15,117.7,0,0
2005,24383,6,0,36,0,3470,25,26,1,1,25,272.07,0,0
2006,24384,0,0,36,0,2055,278,16,1,1,30,1195.52,0,3
2007,24385,8,0,35,1,8810,137,41,1,1,30,905.0,0,3
2008,24386,2,0,36,0,13468,0,42,1,1,30,545.24,0,1
2009,24387,2,0,36,0,4210,0,23,1,1,30,171.48,0,0
2010,24388,1,0,36,0,5613,0,10,1,1,25,256.59,0,0
2011,24389,4,0,36,0,1933,1,15,1,2,30,83.24,0,0
2012,24390,20,0,36,2,14835,47,30,1,1,30,790.16,0,2
2013,24391,0,0,36,0,2790,476,6,1,1,30,2016.44,0,3
2014,24392,4,0,35,0,15180,143,28,1,1,25,1334.52,0,3
